date,Strategy_PnL_Daily,Strategy_PnL_Cumulative,SPX_PnL_Daily,SPX_PnL_Cumulative
2016-07-01,-0.0068640796682394,-0.19504718144351144,0.0019486769007937,0.05618862491214405
2016-07-05,0.015346038887098026,-0.1797011425564134,-0.006847523716683512,0.049341101195460535
2016-07-06,-0.02507509863304281,-0.2047762411894562,0.005352996097771179,0.054694097293231714
2016-07-07,-0.0004471531467970667,-0.20522339433625328,-0.0008715406266519565,0.05382255666657976
2016-07-08,0.0,-0.20522339433625328,0.015253348586681925,0.06907590525326168
2016-07-11,0.0,-0.20522339433625328,0.0034086107328981097,0.07248451598615979
2016-07-12,0.0,-0.20522339433625328,0.007009302064421963,0.07949381805058175
2016-07-13,0.00475663476351715,-0.20046675957273613,0.00013474959807435738,0.07962856764865611
2016-07-14,0.0,-0.20046675957273613,0.005259172191430128,0.08488773984008624
2016-07-15,0.0083283759666865,-0.19213838360604962,-0.0009289428076257877,0.08395879703246045
2016-07-18,0.0,-0.19213838360604962,0.0023823401519147414,0.0863411371843752
2016-07-19,0.0,-0.19213838360604962,-0.001435236675604079,0.08490590050877111
2016-07-20,0.0119384958424304,-0.18019988776361923,0.004270304744474762,0.08917620525324588
2016-07-21,0.0,-0.18019988776361923,-0.0036124840084306165,0.08556372124481526
2016-07-22,0.0,-0.18019988776361923,0.004553914935085945,0.0901176361799012
2016-07-25,-0.0138268636207488,-0.19402675138436803,-0.0030114527155947757,0.08710618346430643
2016-07-26,0.0,-0.19402675138436803,0.0003228067586511507,0.08742899022295758
2016-07-27,0.009689785122721431,-0.1843369662616466,-0.001198609612849011,0.08623038061010857
2016-07-28,-0.011506123876360502,-0.1958430901380071,0.0016062180948777094,0.08783659870498628
2016-07-29,-0.02244518495078797,-0.21828827508879506,0.0016312913007012764,0.08946789000568756
2016-08-01,0.00797471565066906,-0.210313559438126,-0.0012697828487301388,0.08819810715695742
2016-08-02,0.0037151057858934664,-0.20659845365223253,-0.006361592747507805,0.08183651440944961
2016-08-03,0.00949117265709192,-0.1971072809951406,0.00313393879547319,0.0849704532049228
2016-08-04,0.0006473740699686004,-0.196459906925172,0.00021258994634409945,0.0851830431512669
2016-08-05,-0.0019677137336668,-0.19842762065883882,0.008603442301027941,0.09378648545229484
2016-08-08,-0.00713153671622695,-0.20555915737506578,-0.0009070627201803738,0.09287942273211447
2016-08-09,0.0064377682403433,-0.19912138913472247,0.0003897491391129382,0.09326917187122741
2016-08-10,-0.009028146530597275,-0.20814953566531974,-0.002864685984581117,0.09040448588664629
2016-08-11,0.0026054113008595003,-0.20554412436446023,0.0047345655461528136,0.0951390514327991
2016-08-12,0.0,-0.20554412436446023,-0.0007960508557545154,0.09434300057704459
2016-08-15,-0.0155288602402578,-0.22107298460471803,0.002792976351273957,0.09713597692831855
2016-08-16,-0.0075773521363923,-0.22865033674111032,-0.005479076775563363,0.09165690015275518
2016-08-17,0.00435772724664345,-0.22429260949446686,0.001868558180106783,0.09352545833286197
2016-08-18,-3.154714179636701e-05,-0.22432415663626323,0.002199594907937863,0.09572505324079983
2016-08-19,0.00019446062417584993,-0.22412969601208738,-0.001440316046492529,0.0942847371943073
2016-08-22,-0.0105911139159221,-0.23472080992800948,-0.0005632203382069934,0.0937215168561003
2016-08-23,0.01017769534852465,-0.22454311457948484,0.0019517648352453953,0.0956732816913457
2016-08-24,-0.0050278150597505,-0.22957092963923534,-0.005240294480771901,0.0904329872105738
2016-08-25,0.006040402592746966,-0.22353052704648838,-0.001365241054683275,0.08906774615589053
2016-08-26,-0.008687086179017782,-0.23221761322550616,-0.0015788480393283955,0.08748889811656213
2016-08-29,0.0,-0.23221761322550616,0.005228119352340244,0.09271701746890237
2016-08-30,0.0,-0.23221761322550616,-0.0019537878718389745,0.0907632295970634
2016-08-31,0.006296216630592233,-0.22592139659491392,-0.0023757880999210057,0.0883874414971424
2016-09-01,-0.009641360417278401,-0.23556275701219231,-4.145650521647504e-05,0.08834598499192592
2016-09-02,-0.00753261204825895,-0.24309536906045126,0.004201100024874949,0.09254708501680087
2016-09-06,-0.0008616570051225999,-0.24395702606557387,0.002981678730997528,0.0955287637477984
2016-09-07,-0.013981686484402152,-0.257938712549976,-0.00014635395704520882,0.09538240979075319
2016-09-08,0.0127389374821165,-0.24519977506785953,-0.002223076078603392,0.0931593337121498
2016-09-09,-0.010315248207626424,-0.255515023275486,-0.024522073992573334,0.06863725971957646
2016-09-12,0.002230203906683215,-0.25328481936880276,0.014677062331693191,0.08331432205126965
2016-09-13,0.006937476263766951,-0.2463473431050358,-0.014830665480954464,0.06848365657031519
2016-09-14,-0.003045315561554738,-0.24939265866659055,-0.0005876766556026647,0.06789597991471252
2016-09-15,-0.01340817972261635,-0.2628008383892069,0.01010927804983619,0.07800525796454871
2016-09-16,-0.0038867295946697,-0.2666875679838766,-0.0037722492851356426,0.07423300867941307
2016-09-19,0.0,-0.2666875679838766,-1.8698928551330596e-05,0.07421430975086174
2016-09-20,0.02133916899495035,-0.24534839898892624,0.00029918845132592686,0.07451349820218767
2016-09-21,-0.0037005778095175,-0.24904897679844373,0.010917112199498868,0.08543061040168654
2016-09-22,-0.0088471626443971,-0.25789613944284084,0.006499870557343135,0.09193048095902967
2016-09-23,-0.019104772717473947,-0.2770009121603148,-0.005736778768866024,0.08619370219016365
2016-09-26,0.0054491022072203,-0.2715518099530945,-0.00858783474770064,0.077605867442463
2016-09-27,0.0,-0.2715518099530945,0.006444247705139627,0.08405011514760263
2016-09-28,0.0087370929308974,-0.2628147170221971,0.005296467941090732,0.08934658308869337
2016-09-29,0.01069272890691915,-0.252121988115278,-0.00932130406149101,0.08002527902720236
2016-09-30,-0.006020942408377,-0.258142930523655,0.007967905240501505,0.08799318426770386
2016-10-03,0.0,-0.258142930523655,-0.003260664031693561,0.0847325202360103
2016-10-04,0.00179801728068505,-0.25634491324296993,-0.004955580233203749,0.07977694000280655
2016-10-05,-0.0060034305317324,-0.26234834377470234,0.004296695171798204,0.08407363517460475
2016-10-06,0.0095523112871163,-0.25279603248758603,0.0004815416741907885,0.08455517684879554
2016-10-07,-0.0144069976845895,-0.2672030301721755,-0.0032534698278855467,0.08130170702091
2016-10-10,0.005849043385493,-0.2613539867866825,0.004605941292820992,0.08590764831373099
2016-10-11,-0.0038761722753057667,-0.26523015906198827,-0.012446502685264704,0.07346114562846628
2016-10-12,0.0400616332819722,-0.22516852578001606,0.0011466118788989732,0.07460775750736526
2016-10-13,0.0,-0.22516852578001606,-0.0030993184304264343,0.07150843907693882
2016-10-14,0.0082079343365252,-0.21696059144349086,0.00020163653841631657,0.07171007561535514
2016-10-17,-0.0003470918348576998,-0.21730768327834857,-0.0030380031692749387,0.0686720724460802
2016-10-18,-0.0014164305949008,-0.21872411387324936,0.006160357394780158,0.07483242984086036
2016-10-19,0.0,-0.21872411387324936,0.0021919985043934442,0.0770244283452538
2016-10-20,0.0015054797945627748,-0.21721863407868658,-0.0013757467506726462,0.07564868159458116
2016-10-21,-0.00124023949010286,-0.21845887356878943,-8.405951413614776e-05,0.07556462208044501
2016-10-24,0.0038588232346329497,-0.21460005033415647,0.004749761811354558,0.08031438389179957
2016-10-25,-0.007474127407528049,-0.2220741777416845,-0.0037976507555791406,0.07651673313622043
2016-10-26,-0.004149461832956933,-0.22622363957464142,-0.0017404206872095873,0.07477631244901084
2016-10-27,0.0011387297555158927,-0.22508490981912552,-0.0029867768517781723,0.07178953559723267
2016-10-28,-0.013458456935362182,-0.2385433667544877,-0.003108239882983921,0.06868129571424875
2016-10-31,-0.0033777744313590553,-0.24192114118584676,-0.00012227181023405365,0.0685590239040147
2016-11-01,-0.01636639318718065,-0.2582875343730274,-0.006786915316417175,0.06177210858759752
2016-11-02,0.004604826098527471,-0.25368270827449996,-0.00652548633341532,0.0552466222541822
2016-11-03,0.015338140470840065,-0.2383445678036599,-0.0044233867508127744,0.050823235503369424
2016-11-04,0.003484137186035478,-0.2348604306176244,-0.0016661400132141901,0.049157095490155234
2016-11-07,0.013501732268664333,-0.22135869834896008,0.022223501088635134,0.07138059657879037
2016-11-08,0.0132813557653748,-0.2080773425835853,0.003771956162738288,0.07515255274152866
2016-11-09,-0.02404558944989455,-0.23212293203347983,0.011077043878180648,0.0862295966197093
2016-11-10,0.0004349167772055178,-0.2316880152562743,0.0019507595018628532,0.08818035612157216
2016-11-11,0.015054572248529765,-0.21663344300774454,-0.0013979367745031723,0.08678241934706898
2016-11-14,-0.0014065581406207,-0.21804000114836525,-0.00011550278361704969,0.08666691656345193
2016-11-15,0.0015175655418702,-0.21652243560649503,0.007480824323075508,0.09414774088652744
2016-11-16,0.0057616167249634,-0.21076081888153164,-0.0015822857378724464,0.092565455148655
2016-11-17,-0.0238694557764083,-0.23463027465793995,0.004676288735564471,0.09724174388421947
2016-11-18,-0.0191890459014309,-0.25381932055937084,-0.002386700318226631,0.09485504356599284
2016-11-21,0.011245149398422933,-0.2425741711609479,0.007461386864659136,0.10231643043065197
2016-11-22,0.005946372377286966,-0.23662779878366094,0.0021654277629676866,0.10448185819361966
2016-11-23,0.0022636645566364998,-0.23436413422702443,0.0008080111124224576,0.10528986930604212
2016-11-25,0.0046419098143236,-0.22972222441270082,0.003914329257229898,0.10920419856327201
2016-11-28,0.0,-0.22972222441270082,-0.005254478505433036,0.10394972005783898
2016-11-29,-0.0224980605120248,-0.25222028492472565,0.00133531965917566,0.10528503971701464
2016-11-30,0.0,-0.25222028492472565,-0.0026534703763845258,0.10263156934063011
2016-12-01,0.015601160967663999,-0.23661912395706164,-0.0035155379500729778,0.09911603139055714
2016-12-02,0.015737417133114297,-0.22088170682394734,0.0003970644613615626,0.0995130958519187
2016-12-05,0.0181708055723802,-0.20271090125156713,0.005821300668354734,0.10533439652027343
2016-12-06,0.0,-0.20271090125156713,0.0034108794353906458,0.10874527595566408
2016-12-07,0.0,-0.20271090125156713,0.013163188276083426,0.1219084642317475
2016-12-08,0.00074126560268245,-0.20196963564888468,0.002159412853860454,0.12406787708560796
2016-12-09,0.0049121439691904994,-0.19705749167969416,0.005938945503274562,0.13000682258888252
2016-12-12,-0.01952769308101185,-0.216585184760706,-0.0011374046815045835,0.12886941790737794
2016-12-13,-0.000473933649289,-0.217059118409995,0.006539770310506121,0.13540918821788406
2016-12-14,-0.0043870967741935,-0.2214462151841885,-0.008117197541950394,0.12729199067593366
2016-12-15,-0.009725400457666,-0.2311716156418545,0.003883228005396644,0.1311752186813303
2016-12-16,-0.001331356369508666,-0.2325029720113632,-0.0017506399119374683,0.12942457876939284
2016-12-19,-0.0115942028985508,-0.24409717490991398,0.001975138060378967,0.1313997168297718
2016-12-20,0.0,-0.24409717490991398,0.0036375208284531446,0.13503723765822495
2016-12-21,0.01096305775055915,-0.23313411715935484,-0.002457327062305281,0.13257991059591967
2016-12-22,0.0,-0.23313411715935484,-0.00186298660592088,0.1307169239899988
2016-12-23,-0.0008802816901408,-0.23401439884949563,0.0012516807020026555,0.13196860469200145
2016-12-27,0.0,-0.23401439884949563,0.002248441772426002,0.13421704646442745
2016-12-28,0.0,-0.23401439884949563,-0.00835654596100277,0.12586050050342468
2016-12-29,0.0,-0.23401439884949563,-0.00029334376333378653,0.1255671567400909
2016-12-30,0.0,-0.23401439884949563,-0.004637080639855018,0.12093007610023587
2017-01-03,0.0,-0.23401439884949563,0.008486575577422162,0.12941665167765803
2017-01-04,0.0,-0.23401439884949563,0.00572230858833489,0.13513896026599292
2017-01-05,-0.0095603556251491,-0.24357475447464472,-0.0007706704833204681,0.13436828978267246
2017-01-06,0.008187672423394899,-0.2353870820512498,0.00351696782723665,0.1378852576099091
2017-01-09,0.0,-0.2353870820512498,-0.0035485599346501973,0.1343366976752589
2017-01-10,0.0,-0.2353870820512498,0.0,0.1343366976752589
2017-01-11,-0.004301656752372,-0.23968873880362182,0.002829564987438804,0.1371662626626977
2017-01-12,0.00038141153195133325,-0.23930732727167048,-0.002144753265474808,0.1350215093972229
2017-01-13,0.0033675454606753997,-0.2359397818109951,0.0018498617008155804,0.13687137109803849
2017-01-17,-0.0153602340607095,-0.2513000158717046,-0.0029675025498540064,0.13390386854818448
2017-01-18,0.0019465504504362,-0.24935346542126838,0.0017637539739581154,0.1356676225221426
2017-01-19,-0.006088753626920401,-0.25544221904818876,-0.0036093296770529637,0.13205829284508963
2017-01-20,-0.0060147220046984995,-0.26145694105288725,0.003366185299223723,0.13542447814431335
2017-01-23,0.0018306864418514662,-0.2596262546110358,-0.0026900775323491777,0.13273440061196418
2017-01-24,-0.0069523809523809,-0.26657863556341665,0.006564541762317022,0.1392989423742812
2017-01-25,0.0142585551330798,-0.2523200804303369,0.008026069375062894,0.1473250117493441
2017-01-26,0.0,-0.2523200804303369,-0.0007353037152416642,0.14658970803410243
2017-01-27,0.0018950504361110601,-0.25042502999422583,-0.000866468119198105,0.14572323991490432
2017-01-30,-0.0049765765514237,-0.25540160654564953,-0.006009526341248739,0.13971371357365558
2017-01-31,0.0079064536246404,-0.24749515292100913,-0.0008899995615766487,0.13882371401207894
2017-02-01,0.006059494230849949,-0.24143565869015918,0.00029839350204285964,0.1391221075141218
2017-02-02,-0.0006043374587507999,-0.24203999614890997,0.0005702879954376794,0.13969239550955947
2017-02-03,0.00944492772002685,-0.2325950684288831,0.007264835478001608,0.14695723098756108
2017-02-06,0.0,-0.2325950684288831,-0.002115416423640437,0.14484181456392065
2017-02-07,0.0036745948503087503,-0.22892047357857437,0.00022682067208701362,0.14506863523600766
2017-02-08,0.00558807965352034,-0.22333239392505402,0.0006933905489561187,0.14576202578496378
2017-02-09,0.006848135317496875,-0.21648425860755716,0.0057524611382027135,0.1515144869231665
2017-02-10,0.030694284463983052,-0.1857899741435741,0.0035660587468098193,0.1550805456699763
2017-02-13,0.0134292565947241,-0.17236071754885,0.005245887483269263,0.16032643315324557
2017-02-14,0.0,-0.17236071754885,0.004007301621389514,0.1643337347746351
2017-02-15,0.00860183260937315,-0.16375888493947685,0.004992342508064018,0.1693260772826991
2017-02-16,-0.005527577177133499,-0.16928646211661036,-0.0008641055656061214,0.16846197171709298
2017-02-17,-0.0167623840111556,-0.18604884612776595,0.0016785814708464297,0.17014055318793941
2017-02-21,0.0,-0.18604884612776595,0.00604807839534538,0.1761886315832848
2017-02-22,-0.0170623145400593,-0.20311116066782525,-0.0010822785345272479,0.17510635304875755
2017-02-23,0.0,-0.20311116066782525,0.00041899086684549225,0.17552534391560304
2017-02-24,-0.0163525222621779,-0.21946368293000315,0.001493351834538359,0.1770186957501414
2017-02-27,-0.015203558430113201,-0.23466724136011635,0.001018020225231675,0.17803671597537307
2017-02-28,0.0246696035242291,-0.20999763783588726,-0.0025783310475788745,0.1754583849277942
2017-03-01,-0.0370566437268395,-0.24705428156272677,0.013673825117192173,0.18913221004498637
2017-03-02,0.0179233621755252,-0.22913091938720156,-0.0058598641045760624,0.1832723459404103
2017-03-03,-0.011526424616216098,-0.24065734400341765,0.0005037952576072424,0.18377614119801755
2017-03-06,0.0065949323151683,-0.23406241168824934,-0.0032772164221692712,0.18049892477584828
2017-03-07,0.00482246131388115,-0.2292399503743682,-0.0029133039476952893,0.177585620828153
2017-03-08,0.0,-0.2292399503743682,-0.0022842521713062336,0.17530136865684676
2017-03-09,0.004391976643757421,-0.22484797373061077,0.0007998374933346764,0.17610120615018143
2017-03-10,0.0,-0.22484797373061077,0.0032686786165836423,0.17936988476676508
2017-03-13,0.0184810468096587,-0.20636692692095207,0.00036668633566550035,0.17973657110243058
2017-03-14,0.0009503444998811,-0.20541658242107097,-0.0033790189048102937,0.17635755219762028
2017-03-15,-0.0113972764949673,-0.21681385891603827,0.008374727853051489,0.18473228005067177
2017-03-16,-0.006586836786268366,-0.22340069570230664,-0.001626657052061442,0.18310562299861033
2017-03-17,0.0036026200873362,-0.21979807561497045,-0.0013143639402364293,0.1817912590583739
2017-03-20,-0.00011548720058910007,-0.21991356281555954,-0.00200988121517931,0.1797813778431946
2017-03-21,-0.0018709253851892,-0.22178448820074875,-0.012407993359932812,0.16737338448326178
2017-03-22,-0.001796762076909835,-0.2235812502776586,0.0018899156150544716,0.16926330009831625
2017-03-23,0.0,-0.2235812502776586,-0.0010602737976110888,0.16820302630070516
2017-03-24,0.016416785325404,-0.2071644649522546,-0.0008440041603438031,0.16735902214036136
2017-03-27,0.0,-0.2071644649522546,-0.0010196332733214408,0.16633938886703992
2017-03-28,-0.0023248648497241,-0.2094893298019787,0.007251482966702083,0.173590871833742
2017-03-29,-0.0005944696334923667,-0.21008379943547106,0.0010854034436120763,0.17467627527735408
2017-03-30,-0.014163467276629151,-0.2242472667121002,0.0029350353432466836,0.17761131062060076
2017-03-31,0.0033719082048427503,-0.22087535850725745,-0.002255010430479043,0.17535630019012172
2017-04-03,0.0,-0.22087535850725745,-0.0016421751202002621,0.17371412506992145
2017-04-04,0.0236498411577833,-0.19722551734947416,0.0005595970900948988,0.17427372216001635
2017-04-05,-0.0059521245622851495,-0.2031776419117593,-0.0030548776354145657,0.1712188445246018
2017-04-06,0.0,-0.2031776419117593,0.0019294927644020188,0.1731483372890038
2017-04-07,0.0,-0.2031776419117593,-0.0008271509105022279,0.17232118637850158
2017-04-10,0.0,-0.2031776419117593,0.0006877403907383783,0.17300892676923996
2017-04-11,0.0,-0.2031776419117593,-0.0014339289653649834,0.17157499780387497
2017-04-12,0.0,-0.2031776419117593,-0.0037599095922304926,0.16781508821164448
2017-04-13,-0.011755442677192167,-0.21493308458895147,-0.006814702357852864,0.16100038585379162
2017-04-17,0.0,-0.21493308458895147,0.008613323600764389,0.169613709454556
2017-04-18,0.00867223571137985,-0.20626084887757162,-0.0029033507733046138,0.1667103586812514
2017-04-19,-0.007507256752077871,-0.21376810562964949,-0.0017163423974997372,0.16499401628375165
2017-04-20,-0.0049696232896293,-0.21873772891927878,0.007557192163101911,0.17255120844685357
2017-04-21,-0.0031371619674445,-0.2218748908867233,-0.0030350108666123976,0.16951619758024117
2017-04-24,0.0048456362311849995,-0.2170292546555383,0.010840085324159476,0.18035628290440064
2017-04-25,0.0,-0.2170292546555383,0.006090600846618832,0.18644688375101948
2017-04-26,-0.0009771986970683,-0.2180064533526066,-0.0004856380907726221,0.18596124566024685
2017-04-27,-0.0020632737276479,-0.2200697270802545,0.0005528911600243269,0.18651413682027118
2017-04-28,0.002117175094293175,-0.2179525519859613,-0.0019131184668260692,0.1846010183534451
2017-05-01,0.0,-0.2179525519859613,0.00173223722842053,0.18633325558186564
2017-05-02,-0.008580009827704101,-0.2265325618136654,0.001189115406999841,0.18752237098886548
2017-05-03,0.016443751000033282,-0.21008881081363212,-0.0012713441536987835,0.1862510268351667
2017-05-04,-0.007879549743887741,-0.21796836055751986,0.000582045366039452,0.18683307220120615
2017-05-05,-0.0064404579674607,-0.22440881852498057,0.004088687267735702,0.19092175946894185
2017-05-08,0.0006423527807451249,-0.22376646574423545,3.751109703298283e-05,0.19095927056597484
2017-05-09,0.0001722949689868,-0.22359417077524865,-0.0010252648600889147,0.18993400570588592
2017-05-10,0.0,-0.22359417077524865,0.0011306176259533451,0.19106462333183927
2017-05-11,-0.0245593759029182,-0.24815354667816686,-0.002162833436821554,0.1889017898950177
2017-05-12,-0.0183574879227052,-0.26651103460087205,-0.0014784250179582514,0.18742336487705946
2017-05-15,0.0,-0.26651103460087205,0.004776444016897363,0.19219980889395682
2017-05-16,0.0101040118870729,-0.25640702271379917,-0.0006868360584768585,0.19151297283547997
2017-05-17,-0.0011873618625035005,-0.2575943845763027,-0.01817825856948263,0.17333471426599734
2017-05-18,-5.334862716674957e-05,-0.25764773320346945,0.0036868431882495223,0.17702155745424686
2017-05-19,-0.00100409172646845,-0.2586518249299379,0.00676749573068669,0.18378905318493355
2017-05-22,-0.0058243727598565,-0.26447619768979436,0.005160114706536767,0.18894916789147032
2017-05-23,0.0237198795180723,-0.24075631817172205,0.0018379127993919386,0.19078708069086225
2017-05-24,0.0023181603425911,-0.23843815782913094,0.0024891386829661855,0.19327621937382844
2017-05-25,-0.009950801237705401,-0.24838895906683633,0.004441875070184231,0.19771809444401267
2017-05-26,0.008276535129311532,-0.2401124239375248,0.0003105500047617671,0.19802864444877444
2017-05-30,0.0,-0.2401124239375248,-0.0012045599423798903,0.19682408450639455
2017-05-31,0.0114481969089868,-0.228664227028538,-0.00046002544645251664,0.19636405905994203
2017-06-01,0.04357034795764,-0.185093879070898,0.007571108715482167,0.2039351677754242
